Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
7/30/2004,0.1172746214,-0.02853690918
8/31/2004,0.02640648819,-0.01143141765
9/30/2004,-0.02678822898,-0.01997213319
10/29/2004,-0.0005795421779,-0.00911830937
11/30/2004,0.1178734393,0.0004067520902
12/31/2004,0.1263562664,0.004831482998
1/31/2005,0.07638517012,0.005167970158
2/28/2005,0.09011444798,0.01438873745
3/31/2005,0.09315470514,0.02851734861
4/29/2005,0.3328361334,0.06301296783
5/31/2005,0.240050511,0.01807679325
6/30/2005,0.05446678083,0.03009184353
7/29/2005,-0.05728438222,0.02665524298
8/31/2005,-0.1168727696,0.0137474128
9/30/2005,0.02461525042,0.004821464817
10/31/2005,0.02591545544,0.01609058519
11/30/2005,0.1446114179,0.02327490635
12/30/2005,0.1620274887,0.02090668482
1/31/2006,0.05113118281,0.0207095049
2/28/2006,0.1863328371,0.04289902778
3/31/2006,0.1181687055,0.03587695777
4/28/2006,-0.01997534416,0.03355330163
5/31/2006,-0.1270317785,0.02037351323
6/30/2006,-0.2304735692,0.01955332151
7/31/2006,-0.1689457479,0.02529433668
8/31/2006,-0.1454973125,0.02691499727
9/29/2006,-0.07817640578,0.03361004125
10/31/2006,0.05079930318,0.05273979538
11/30/2006,0.04608681514,0.04030733137
12/29/2006,0.07790402133,0.03884139844
1/31/2007,0.09582577662,0.02327859766
2/28/2007,0.1316073998,0.03483453597
3/30/2007,0.1705244099,0.03443219642
4/30/2007,0.1174789456,0.03466137239
5/31/2007,0.2431238034,0.02788012694
6/29/2007,0.2898083756,0.008337503254
7/31/2007,0.1248622101,-0.01780462463
8/31/2007,0.260032436,-0.02076010094
9/28/2007,0.115875834,-0.02555653294
10/31/2007,0.07781815821,-0.02168630344
11/30/2007,0.1363209519,-0.00861487985
12/31/2007,0.1697361783,-0.007427200835
1/31/2008,0.3287440295,-0.001637644342
2/29/2008,0.3185430463,-0.007990178144
3/31/2008,0.2011987849,-0.009698245237
4/30/2008,0.01613993596,-0.01533242248
5/30/2008,-0.2347934017,0.0005495152629
6/30/2008,-0.7203794543,0.007048550061
7/31/2008,-0.8105074981,0.006262062852
8/29/2008,-0.9519694777,0.006555703631
9/30/2008,-0.8809255051,-0.001888574688
10/31/2008,-0.4333842861,0.01631262505
11/28/2008,-0.106347136,0.03348487368
12/31/2008,0.1212647601,0.1256246561
1/30/2009,0.4631204208,0.1507557895
2/27/2009,0.4583275746,0.08464920837
3/31/2009,0.3330705786,0.06266075198
4/30/2009,0.3290679596,0.0588121268
5/29/2009,0.06070445753,0.02104084188
6/30/2009,0.09840426581,0.02517457229
7/31/2009,0.108402376,0.04433876042
8/31/2009,0.126305837,0.0199511393
9/30/2009,0.03335735973,0.01199139713
10/30/2009,0.03419572785,0.01583962033
11/30/2009,0.07797773515,0.03375471704
12/31/2009,0.08078850292,0.01549837296
1/29/2010,0.01566256056,0.01498665652
2/26/2010,-0.05319649604,0.00812047688
3/31/2010,-0.0567003367,0.01333194369
4/30/2010,-0.1794674948,0.0410868601
5/31/2010,0.07733634608,0.02824594922
6/30/2010,0.07466533574,0.01327307744
7/30/2010,0.06469703743,0.01385412587
8/31/2010,0.2393332123,0.04312713489
9/30/2010,0.1293481711,0.02299804625
10/29/2010,0.1757520402,0.01559295815
11/30/2010,0.2329855916,0.0113476395
12/31/2010,0.2158065678,0.01660464652
1/31/2011,0.1210625066,0.05172182109
2/28/2011,-0.01871156464,0.02381307191
3/31/2011,-0.1042206522,0.01421248795
4/29/2011,-0.2443339477,0.01157400031
5/31/2011,-0.2632507332,0.009979252509
6/30/2011,-0.02238939086,0.01251319768
7/29/2011,0.0477544313,0.009569451016
8/31/2011,0.1069019461,0.008521186217
9/30/2011,0.2210889906,0.006692366666
10/31/2011,0.1389357989,-0.002148459307
11/30/2011,0.02625648646,0.00189139472
12/30/2011,0.05951097959,0.003837613274
1/31/2012,-0.1292747732,0.008193036272
2/29/2012,-0.2304544846,0.008091938309
3/30/2012,-0.1567747155,0.009659111126
4/30/2012,-0.08368010279,0.006272592321
5/31/2012,0.06336758621,0.007484633939
