Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
2/27/1998,-0.1867354287,0.1354725126
3/31/1998,-0.2464284251,0.09213052689
4/30/1998,0.06830711799,0.1237634038
5/29/1998,0.2060355152,0.1379594441
6/30/1998,0.1640911195,0.1634974715
7/31/1998,0.3034988617,0.1354566579
8/31/1998,0.4343881476,0.1634590443
9/30/1998,0.3134437288,0.05175643604
10/30/1998,0.5275360523,0.1066718102
11/30/1998,0.6504728412,0.2555077154
12/31/1998,0.7171564722,0.1382566197
1/29/1999,0.6985967853,0.08453628942
2/26/1999,0.8092137878,0.0855887571
3/31/1999,0.6070084992,-0.04669152751
4/30/1999,0.3626495696,-0.1083970456
5/31/1999,0.4225293645,-0.03687332206
6/30/1999,0.4066714848,-0.06078630069
7/30/1999,0.4579922089,-0.09770094965
8/31/1999,0.2163485082,-0.1512954671
9/30/1999,0.2989266827,-0.2186710901
10/29/1999,0.3483336896,-0.1136040789
11/30/1999,0.2737128201,-0.2792736145
12/31/1999,0.2660007405,-0.2555937579
1/31/2000,-0.0342133793,-0.2372571478
2/29/2000,-0.06591336177,-0.299859284
3/31/2000,0.01807833777,-0.1383296105
4/28/2000,0.02534697909,-0.1179289039
5/31/2000,-0.01912769149,-0.1815640071
6/30/2000,-0.1333552588,-0.226308233
7/31/2000,-0.04195900431,-0.08734201016
8/31/2000,-0.2145675565,-0.1835916286
9/29/2000,-0.1469956879,-0.09793753499
10/31/2000,-0.3329311132,-0.2012145062
11/30/2000,-0.4608224601,-0.2331608288
12/29/2000,-0.3170512719,-0.1144670576
1/31/2001,-0.3603755032,-0.1554326566
2/28/2001,-0.3275904077,-0.09224358862
3/30/2001,-0.1912348829,-0.05175245413
4/30/2001,-0.08306106921,-0.08267960821
5/31/2001,-0.03841793578,-0.08448487134
6/29/2001,-0.03865962675,-0.05655630645
7/31/2001,0.00336511815,-0.103281945
8/31/2001,0.01378818192,-0.06872488274
9/28/2001,0.2118168471,-0.01158562626
10/31/2001,0.3666719765,0.007986887653
11/30/2001,0.334120332,0.06032229694
12/31/2001,0.2972801517,0.039779367
1/31/2002,0.4596124351,0.04367939988
2/28/2002,0.4308517842,-0.005063301957
3/29/2002,0.3382692802,-0.07319857449
4/30/2002,0.1308741317,-0.1077221764
5/31/2002,0.02798472554,-0.06388179293
6/28/2002,0.09839341252,-0.08609557942
7/31/2002,0.1096075906,-0.1019942002
8/30/2002,0.05343115252,-0.1228875153
9/30/2002,0.03753447822,-0.2110399147
10/31/2002,0.07134477614,-0.1219306982
11/29/2002,0.08452721225,-0.1087985821
12/31/2002,-0.02860123458,-0.2465653441
1/31/2003,-0.03029616743,-0.2358318855
2/28/2003,-0.1030659672,-0.3034016431
3/31/2003,0.1472455288,-0.2072935918
4/30/2003,0.31499817,-0.0710757488
5/30/2003,0.2328392912,-0.1611666642
6/30/2003,0.2801914007,-0.1484730745
7/31/2003,0.1890614453,-0.141792799
8/29/2003,0.3195980269,-0.1720470647
9/30/2003,0.3693046841,-0.1099769944
10/31/2003,0.5276464219,-0.1017949086
11/28/2003,0.5348666526,-0.1155599892
12/31/2003,0.4135325504,-0.1333995737
1/30/2004,0.2681930269,-0.1444472075
2/27/2004,0.2906571326,-0.1562778483
3/31/2004,0.369874163,-0.1249766802
4/30/2004,0.3936923368,-0.1221479487
5/31/2004,0.2095172996,-0.1216438625
6/30/2004,0.3440275883,-0.05197779615
7/30/2004,0.2587332168,-0.115013544
8/31/2004,0.3629775602,-0.08522621913
9/30/2004,0.3255457002,-0.1357245025
10/29/2004,0.2458275346,-0.09664362929
11/30/2004,0.1959253763,-0.06926897609
12/31/2004,0.2792866898,-0.04456708287
1/31/2005,0.2354611595,-0.05276697312
2/28/2005,0.2710223272,-0.05236175209
3/31/2005,0.1039673924,0.00522947725
4/29/2005,0.2975418414,0.06872183205
5/31/2005,0.3211034782,0.01467671442
6/30/2005,0.232039062,0.03964171147
7/29/2005,0.1971455244,0.03877080645
8/31/2005,0.08287441346,0.001456028213
9/30/2005,0.06107762296,0.007523357785
10/31/2005,0.05054050275,0.0224877201
11/30/2005,0.02395633739,0.04685296054
12/30/2005,0.03080143519,0.04811924834
1/31/2006,-0.1090349399,0.04156442442
2/28/2006,-0.05355135848,0.09416890635
3/31/2006,-0.06985577738,0.05305777451
4/28/2006,-0.08513923841,0.04706430911
5/31/2006,-0.08226210141,0.03912915951
6/30/2006,-0.144058419,0.02997626698
7/31/2006,-0.05641708304,0.0497094227
8/31/2006,0.1053605157,0.06850018596
9/29/2006,0.1622486227,0.0893668413
10/31/2006,0.3295389536,0.1259241932
11/30/2006,0.4023370405,0.09636351776
12/29/2006,0.3757200382,0.09643004255
1/31/2007,0.5004574645,0.08135101162
2/28/2007,0.3946154845,0.0889922561
3/30/2007,0.4340683835,0.05960713706
4/30/2007,0.4341369688,0.07973861766
5/31/2007,0.5743678662,0.08025896286
6/29/2007,0.5917521141,0.02701921205
7/31/2007,0.5820870199,-0.06334571193
8/31/2007,0.517856808,-0.05458551362
9/28/2007,0.3473839988,-0.07765702066
10/31/2007,0.06715033677,-0.09251036463
11/30/2007,-0.2631546445,-0.04218673273
12/31/2007,-0.5526831262,-0.05803548045
1/31/2008,-0.7204613129,-0.02072156144
2/29/2008,-0.8915933266,-0.02880549988
3/31/2008,-0.8328598825,-0.04718617254
4/30/2008,-0.8287664404,-0.05486398148
5/30/2008,-0.9279405823,-0.01304108583
6/30/2008,-0.7470159521,0.006480811773
7/31/2008,-0.5757310928,0.004259258257
8/29/2008,-0.5118357977,0.01690519515
9/30/2008,-0.364079221,0.02335958606
10/31/2008,0.03406795976,0.08753742558
11/28/2008,0.3331806712,0.1696839258
12/31/2008,0.5485360559,0.2884105066
1/30/2009,0.6431521211,0.2921651787
2/27/2009,0.5008096056,0.2049034625
3/31/2009,0.473723535,0.1993329026
4/30/2009,0.5052490309,0.1930221281
5/29/2009,0.2608202033,0.07101164374
6/30/2009,0.05814459153,0.07343253847
7/31/2009,0.08745646033,0.113957587
8/31/2009,0.1194807347,0.07897574758
9/30/2009,0.02064825097,0.06630215095
10/30/2009,0.03707667179,0.06068570357
11/30/2009,0.05371942009,0.1017785153
12/31/2009,0.0578719351,0.06166880724
1/29/2010,0.2266241035,0.07150629678
2/26/2010,0.132229115,0.03742435753
3/31/2010,0.1514937252,0.02893617888
4/30/2010,0.2100690238,0.07453112615
5/31/2010,0.4267681108,0.0834464717
6/30/2010,0.3064881176,0.05206690697
7/30/2010,0.1894824973,0.0610050187
8/31/2010,0.2853158663,0.1069580156
9/30/2010,0.105097817,0.06758266352
10/29/2010,-0.03142795133,0.0496959481
11/30/2010,0.102396069,0.03331888077
12/31/2010,0.09373708536,0.03283218314
1/31/2011,0.08265159202,0.09151636247
2/28/2011,0.01390899903,0.04343033033
3/31/2011,0.008346276236,0.01263292897
4/29/2011,-0.09581299603,0.002290346315
5/31/2011,0.02110006504,0.02348067846
6/30/2011,-0.09665420958,0.04983893196
7/29/2011,-0.1178875562,0.04516039612
8/31/2011,-0.008253763856,0.02973042042
