Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
6/30/2005,0.1562926288,0.03009184353
7/29/2005,-0.01510276819,0.02665524298
8/31/2005,-0.17990571,0.0137474128
9/30/2005,-0.08097452163,0.004821464817
10/31/2005,0.1264410984,0.01609058519
11/30/2005,0.06809706948,0.02327490635
12/30/2005,0.08157847756,0.02090668482
1/31/2006,0.0564377167,0.0207095049
2/28/2006,0.1516568258,0.04289902778
3/31/2006,0.1098184886,0.03587695777
4/28/2006,0.03771969432,0.03355330163
5/31/2006,-0.01466881027,0.02037351323
6/30/2006,-0.1617077898,0.01955332151
7/31/2006,-0.2388237861,0.02529433668
8/31/2006,-0.1112507094,0.02691499727
9/29/2006,-0.03313434427,0.03361004125
10/31/2006,-0.009410626384,0.05273979538
11/30/2006,-0.01907873501,0.04030733137
12/29/2006,0.08033341821,0.03884139844
1/31/2007,0.1229460828,0.02327859766
2/28/2007,0.03561584705,0.03483453597
3/30/2007,0.0664418497,0.03443219642
4/30/2007,0.1729538068,0.03466137239
5/31/2007,0.1445992519,0.02788012694
6/29/2007,0.1471322506,0.008337503254
7/31/2007,0.1857258154,-0.01780462463
8/31/2007,0.1803370712,-0.02076010094
9/28/2007,0.1615078845,-0.02555653294
10/31/2007,-0.02680029098,-0.02168630344
11/30/2007,0.1386817635,-0.00861487985
12/31/2007,0.05662558707,-0.007427200835
1/31/2008,0.2153682288,-0.001637644342
2/29/2008,0.2241255803,-0.007990178144
3/31/2008,0.320903858,-0.009698245237
4/30/2008,0.08808819367,-0.01533242248
5/30/2008,-0.09723586471,0.0005495152629
6/30/2008,-0.3292108678,0.007048550061
7/31/2008,-0.6006743813,0.006262062852
8/29/2008,-0.7385592404,0.006555703631
9/30/2008,-0.8144119407,-0.001888574688
10/31/2008,-0.4897569186,0.01631262505
11/28/2008,-0.2235511692,0.03348487368
12/31/2008,0.1070631013,0.1256246561
1/30/2009,0.1877783246,0.1507557895
2/27/2009,0.4067477883,0.08464920837
3/31/2009,0.3411235413,0.06266075198
4/30/2009,0.3188689198,0.0588121268
5/29/2009,0.05372586338,0.02104084188
6/30/2009,0.009124671236,0.02517457229
7/31/2009,0.1064572285,0.04433876042
